year,month,neighbourhood,num_reviews,date
2019,02,Borgerhout Intra Muros Noord,34,2019-02-01
2019,02,Borgerhout Intra Muros Zuid,28,2019-02-01
2019,02,Brederode,14,2019-02-01
2019,02,Centraal Station,54,2019-02-01
2019,02,Dam,4,2019-02-01
2019,02,Deurne Dorp - Gallifort,4,2019-02-01
2019,02,Deurne Oost,3,2019-02-01
2019,02,Deurne Zuid Oost,4,2019-02-01
2019,02,Deurne Zuid West,14,2019-02-01
2019,02,Eilandje,25,2019-02-01
2019,02,Ekeren Centrum,8,2019-02-01
2019,02,Groenenhoek,6,2019-02-01
2019,02,Haringrode,17,2019-02-01
2019,02,Harmonie,36,2019-02-01
2019,02,Historisch Centrum,231,2019-02-01
2019,02,Hoboken - Centrum,2,2019-02-01
2019,02,Hoboken - Noord,2,2019-02-01
2019,02,Hoogte,4,2019-02-01
2019,02,Kiel,5,2019-02-01
2019,02,Leugenberg,3,2019-02-01
2019,02,Linkeroever,5,2019-02-01
2019,02,Markgrave,3,2019-02-01
2019,02,Merksem - Heide,6,2019-02-01
2019,02,Nieuw - Kwartier Oost,4,2019-02-01
2019,02,Nieuw - Kwartier West,3,2019-02-01
2019,02,Nieuw - Zuid,2,2019-02-01
2019,02,Oosterveld - Elsdonk,1,2019-02-01
2019,02,Oud - Berchem,20,2019-02-01
2019,02,Petroleum - Zuid,2,2019-02-01
2019,02,Polder,2,2019-02-01
2019,02,Sint-Andries,32,2019-02-01
2019,02,Stadspark,40,2019-02-01
2019,02,Stuivenberg,58,2019-02-01
2019,02,Tentoonstellingswijk,4,2019-02-01
2019,02,Theaterbuurt-Meir,111,2019-02-01
2019,02,Tuinwijk,6,2019-02-01
2019,02,Universiteitsbuurt,98,2019-02-01
2019,02,Wilrijk Centrum,7,2019-02-01
2019,02,Zuid,30,2019-02-01
2019,02,Zurenborg,3,2019-02-01
2019,03,Amandus - Atheneum,124,2019-03-01
2019,03,Borgerhout Extra Muros,19,2019-03-01
2019,03,Borgerhout Intra Muros Noord,51,2019-03-01
2019,03,Borgerhout Intra Muros Zuid,45,2019-03-01
2019,03,Brederode,22,2019-03-01
2019,03,Centraal Station,79,2019-03-01
2019,03,Dam,3,2019-03-01
2019,03,Deurne Dorp - Gallifort,4,2019-03-01
2019,03,Deurne Oost,6,2019-03-01
2019,03,Deurne Zuid Oost,2,2019-03-01
2019,03,Deurne Zuid West,10,2019-03-01
2019,03,Eilandje,35,2019-03-01
2019,03,Ekeren Centrum,4,2019-03-01
2019,03,Groenenhoek,9,2019-03-01
2019,03,Haringrode,24,2019-03-01
2019,03,Harmonie,44,2019-03-01
2019,03,Historisch Centrum,291,2019-03-01
2019,03,Hoboken - Centrum,6,2019-03-01
2019,03,Hoboken - Noord,2,2019-03-01
2019,03,Hoogte,9,2019-03-01
2019,03,Kiel,4,2019-03-01
2019,03,Leugenberg,1,2019-03-01
2019,03,Linkeroever,9,2019-03-01
2019,03,Markgrave,9,2019-03-01
2019,03,Merksem - Heide,7,2019-03-01
2019,03,Middelheim,3,2019-03-01
2019,03,Nieuw - Kwartier Oost,7,2019-03-01
2019,03,Nieuw - Kwartier West,1,2019-03-01
2019,03,Nieuw - Zuid,7,2019-03-01
2019,03,Oosterveld - Elsdonk,4,2019-03-01
2019,03,Oud - Berchem,27,2019-03-01
2019,03,Oud - Merksem,8,2019-03-01
2019,03,Sint-Andries,55,2019-03-01
2019,03,Stadspark,63,2019-03-01
2019,03,Stuivenberg,61,2019-03-01
2019,03,Tentoonstellingswijk,1,2019-03-01
2019,03,Theaterbuurt-Meir,145,2019-03-01
2019,03,Tuinwijk,5,2019-03-01
2019,03,Universiteitsbuurt,136,2019-03-01
2019,03,Valaar,2,2019-03-01
2019,03,Zuid,38,2019-03-01
2019,03,Zurenborg,1,2019-03-01
2019,04,Amandus - Atheneum,182,2019-04-01
2019,04,Borgerhout Extra Muros,31,2019-04-01
2019,04,Borgerhout Intra Muros Noord,73,2019-04-01
2019,04,Borgerhout Intra Muros Zuid,55,2019-04-01
2019,04,Brederode,26,2019-04-01
2019,04,Centraal Station,83,2019-04-01
2019,04,Dam,10,2019-04-01
2019,04,Deurne Dorp - Gallifort,8,2019-04-01
2019,04,Deurne Oost,4,2019-04-01
2019,04,Deurne Zuid Oost,10,2019-04-01
2019,04,Deurne Zuid West,24,2019-04-01
2019,04,Eilandje,51,2019-04-01
2019,04,Ekeren Centrum,11,2019-04-01
2019,04,Groenenhoek,15,2019-04-01
2019,04,Haringrode,27,2019-04-01
2019,04,Harmonie,51,2019-04-01
2019,04,Historisch Centrum,340,2019-04-01
2019,04,Hoboken - Centrum,3,2019-04-01
2019,04,Hoogte,13,2019-04-01
2019,04,Kiel,7,2019-04-01
2019,04,Linkeroever,13,2019-04-01
2019,04,Markgrave,12,2019-04-01
2019,04,Merksem - Heide,2,2019-04-01
2019,04,Middelheim,6,2019-04-01
2019,04,Nieuw - Kwartier Oost,8,2019-04-01
2019,04,Nieuw - Kwartier West,1,2019-04-01
2019,04,Nieuw - Zuid,7,2019-04-01
2019,04,Nieuwdreef,3,2019-04-01
2019,04,Oosterveld - Elsdonk,2,2019-04-01
2019,04,Oud - Berchem,33,2019-04-01
2019,04,Oud - Merksem,3,2019-04-01
2019,04,Petroleum - Zuid,1,2019-04-01
2019,04,Sint-Andries,78,2019-04-01
2019,04,Stadspark,113,2019-04-01
2019,04,Stuivenberg,58,2019-04-01
2019,04,Theaterbuurt-Meir,182,2019-04-01
2019,04,Tuinwijk,10,2019-04-01
2019,04,Universiteitsbuurt,134,2019-04-01
2019,04,Valaar,4,2019-04-01
2019,04,Zuid,40,2019-04-01
2019,04,Zurenborg,4,2019-04-01
2019,05,Amandus - Atheneum,156,2019-05-01
2019,05,Borgerhout Extra Muros,23,2019-05-01
2019,05,Borgerhout Intra Muros Noord,86,2019-05-01
2019,05,Borgerhout Intra Muros Zuid,38,2019-05-01
2019,05,Brederode,26,2019-05-01
2019,05,Centraal Station,74,2019-05-01
2019,05,Dam,10,2019-05-01
2019,05,Deurne Dorp - Gallifort,9,2019-05-01
2019,05,Deurne Oost,3,2019-05-01
2019,05,Deurne Zuid Oost,12,2019-05-01
2019,05,Deurne Zuid West,24,2019-05-01
2019,05,Eilandje,51,2019-05-01
2019,05,Ekeren Centrum,12,2019-05-01
2019,05,Groenenhoek,15,2019-05-01
2019,05,Haringrode,21,2019-05-01
2019,05,Harmonie,74,2019-05-01
2019,05,Historisch Centrum,321,2019-05-01
2019,05,Hoboken - Centrum,5,2019-05-01
2019,05,Hoogte,15,2019-05-01
2019,05,Kiel,4,2019-05-01
2019,05,Leugenberg,5,2019-05-01
2019,05,Linkeroever,17,2019-05-01
2019,05,Markgrave,7,2019-05-01
2019,05,Merksem - Heide,5,2019-05-01
2019,05,Middelheim,4,2019-05-01
2019,05,Nieuw - Kwartier Oost,7,2019-05-01
2019,05,Nieuw - Kwartier West,1,2019-05-01
2019,05,Nieuw - Zuid,7,2019-05-01
2019,05,Nieuwdreef,8,2019-05-01
2019,05,Oosterveld - Elsdonk,4,2019-05-01
2019,05,Oud - Berchem,38,2019-05-01
2019,05,Oud - Merksem,1,2019-05-01
2019,05,Petroleum - Zuid,3,2019-05-01
2019,05,Polder,3,2019-05-01
2019,05,Sint-Andries,68,2019-05-01
2019,05,Stadspark,102,2019-05-01
2019,05,Stuivenberg,56,2019-05-01
2019,05,Theaterbuurt-Meir,158,2019-05-01
2019,05,Tuinwijk,8,2019-05-01
2019,05,Universiteitsbuurt,125,2019-05-01
2019,05,Valaar,2,2019-05-01
2019,05,Wilrijk Centrum,4,2019-05-01
2019,05,Zuid,44,2019-05-01
2019,05,Zurenborg,3,2019-05-01
2019,06,Amandus - Atheneum,177,2019-06-01
2019,06,Borgerhout Extra Muros,20,2019-06-01
2019,06,Borgerhout Intra Muros Noord,66,2019-06-01
2019,06,Borgerhout Intra Muros Zuid,52,2019-06-01
2019,06,Brederode,34,2019-06-01
2019,06,Centraal Station,109,2019-06-01
2019,06,Dam,7,2019-06-01
2019,06,Deurne Dorp - Gallifort,6,2019-06-01
2019,06,Deurne Oost,3,2019-06-01
2019,06,Deurne Zuid Oost,11,2019-06-01
2019,06,Deurne Zuid West,19,2019-06-01
2019,06,Eilandje,50,2019-06-01
2019,06,Ekeren Centrum,10,2019-06-01
2019,06,Groenenhoek,22,2019-06-01
2019,06,Haringrode,27,2019-06-01
2019,06,Harmonie,60,2019-06-01
2019,06,Historisch Centrum,323,2019-06-01
2019,06,Hoboken - Centrum,9,2019-06-01
2019,06,Hoboken - Noord,3,2019-06-01
2019,06,Hoogte,11,2019-06-01
2019,06,Kiel,6,2019-06-01
2019,06,Leugenberg,1,2019-06-01
2019,06,Linkeroever,16,2019-06-01
2019,06,Markgrave,16,2019-06-01
2019,06,Merksem - Heide,9,2019-06-01
2019,06,Middelheim,5,2019-06-01
2019,06,Nieuw - Kwartier Oost,2,2019-06-01
2019,06,Nieuw - Kwartier West,4,2019-06-01
2019,06,Nieuw - Zuid,8,2019-06-01
2019,06,Nieuwdreef,1,2019-06-01
2019,06,Oosterveld - Elsdonk,3,2019-06-01
2019,06,Oud - Berchem,32,2019-06-01
2019,06,Oud - Merksem,6,2019-06-01
2019,06,Petroleum - Zuid,4,2019-06-01
2019,06,Polder,3,2019-06-01
2019,06,Sint-Andries,78,2019-06-01
2019,06,Stadspark,80,2019-06-01
2019,06,Stuivenberg,59,2019-06-01
2019,06,Tentoonstellingswijk,1,2019-06-01
2019,06,Theaterbuurt-Meir,161,2019-06-01
2019,06,Tuinwijk,6,2019-06-01
2019,06,Universiteitsbuurt,151,2019-06-01
2019,06,Valaar,1,2019-06-01
2019,06,Wilrijk Centrum,5,2019-06-01
2019,06,Zuid,61,2019-06-01
2019,06,Zurenborg,2,2019-06-01
2019,07,Amandus - Atheneum,233,2019-07-01
2019,07,Borgerhout Extra Muros,26,2019-07-01
2019,07,Borgerhout Intra Muros Noord,74,2019-07-01
2019,07,Borgerhout Intra Muros Zuid,64,2019-07-01
2019,07,Brederode,45,2019-07-01
2019,07,Centraal Station,121,2019-07-01
2019,07,Dam,12,2019-07-01
2019,07,Deurne Dorp - Gallifort,15,2019-07-01
2019,07,Deurne Noord,2,2019-07-01
2019,07,Deurne Oost,3,2019-07-01
2019,07,Deurne Zuid Oost,10,2019-07-01
2019,07,Deurne Zuid West,29,2019-07-01
2019,07,Eilandje,57,2019-07-01
2019,07,Ekeren Centrum,16,2019-07-01
2019,07,Groenenhoek,10,2019-07-01
2019,07,Haringrode,19,2019-07-01
2019,07,Harmonie,45,2019-07-01
2019,07,Historisch Centrum,364,2019-07-01
2019,07,Hoboken - Centrum,6,2019-07-01
2019,07,Hoboken - Noord,2,2019-07-01
2019,07,Hoogte,14,2019-07-01
2019,07,Kiel,8,2019-07-01
2019,07,Leugenberg,1,2019-07-01
2019,07,Linkeroever,19,2019-07-01
2019,07,Markgrave,22,2019-07-01
2019,07,Merksem - Heide,7,2019-07-01
2019,07,Middelheim,13,2019-07-01
2019,07,Nieuw - Kwartier Oost,12,2019-07-01
2019,07,Nieuw - Kwartier West,1,2019-07-01
2019,07,Nieuw - Zuid,5,2019-07-01
2019,07,Oosterveld - Elsdonk,3,2019-07-01
2019,07,Oud - Berchem,41,2019-07-01
2019,07,Oud - Merksem,10,2019-07-01
2019,07,Petroleum - Zuid,3,2019-07-01
2019,07,Polder,2,2019-07-01
2019,07,Sint-Andries,72,2019-07-01
2019,07,Stadspark,120,2019-07-01
2019,07,Stuivenberg,71,2019-07-01
2019,07,Tentoonstellingswijk,1,2019-07-01
2019,07,Theaterbuurt-Meir,197,2019-07-01
2019,07,Tuinwijk,10,2019-07-01
2019,07,Universiteitsbuurt,158,2019-07-01
2019,07,Valaar,2,2019-07-01
2019,07,Wilrijk Centrum,6,2019-07-01
2019,07,Zuid,67,2019-07-01
2019,07,Zurenborg,8,2019-07-01
2019,08,Amandus - Atheneum,182,2019-08-01
2019,08,Borgerhout Extra Muros,27,2019-08-01
2019,08,Borgerhout Intra Muros Noord,75,2019-08-01
2019,08,Borgerhout Intra Muros Zuid,74,2019-08-01
2019,08,Brederode,34,2019-08-01
2019,08,Centraal Station,127,2019-08-01
2019,08,Dam,5,2019-08-01
2019,08,Deurne Dorp - Gallifort,10,2019-08-01
2019,08,Deurne Noord,4,2019-08-01
2019,08,Deurne Oost,2,2019-08-01
2019,08,Deurne Zuid Oost,16,2019-08-01
2019,08,Deurne Zuid West,23,2019-08-01
2019,08,Eilandje,51,2019-08-01
2019,08,Ekeren Centrum,11,2019-08-01
2019,08,Groenenhoek,8,2019-08-01
2019,08,Haringrode,21,2019-08-01
2019,08,Harmonie,47,2019-08-01
2019,08,Historisch Centrum,341,2019-08-01
2019,08,Hoboken - Centrum,9,2019-08-01
2019,08,Hoogte,12,2019-08-01
2019,08,Kiel,8,2019-08-01
2019,08,Leugenberg,3,2019-08-01
2019,08,Linkeroever,26,2019-08-01
2019,08,Markgrave,22,2019-08-01
2019,08,Merksem - Heide,5,2019-08-01
2019,08,Middelheim,8,2019-08-01
2019,08,Nieuw - Kwartier Oost,2,2019-08-01
2019,08,Nieuw - Kwartier West,3,2019-08-01
2019,08,Nieuw - Zuid,3,2019-08-01
2019,08,Nieuwdreef,4,2019-08-01
2019,08,Oosterveld - Elsdonk,3,2019-08-01
2019,08,Oud - Berchem,37,2019-08-01
2019,08,Oud - Merksem,15,2019-08-01
2019,08,Petroleum - Zuid,2,2019-08-01
2019,08,Polder,2,2019-08-01
2019,08,Sint-Andries,63,2019-08-01
2019,08,Stadspark,114,2019-08-01
2019,08,Stuivenberg,69,2019-08-01
2019,08,Tentoonstellingswijk,1,2019-08-01
2019,08,Theaterbuurt-Meir,203,2019-08-01
2019,08,Tuinwijk,11,2019-08-01
2019,08,Universiteitsbuurt,164,2019-08-01
2019,08,Valaar,2,2019-08-01
2019,08,Wilrijk Centrum,7,2019-08-01
2019,08,Zuid,51,2019-08-01
2019,08,Zurenborg,17,2019-08-01
2019,09,Amandus - Atheneum,164,2019-09-01
2019,09,Borgerhout Extra Muros,22,2019-09-01
2019,09,Borgerhout Intra Muros Noord,65,2019-09-01
2019,09,Borgerhout Intra Muros Zuid,50,2019-09-01
2019,09,Brederode,29,2019-09-01
2019,09,Centraal Station,120,2019-09-01
2019,09,Dam,9,2019-09-01
2019,09,Deurne Dorp - Gallifort,5,2019-09-01
2019,09,Deurne Noord,6,2019-09-01
2019,09,Deurne Oost,2,2019-09-01
2019,09,Deurne Zuid Oost,11,2019-09-01
2019,09,Deurne Zuid West,17,2019-09-01
2019,09,Eilandje,42,2019-09-01
2019,09,Ekeren Centrum,10,2019-09-01
2019,09,Groenenhoek,14,2019-09-01
2019,09,Haringrode,17,2019-09-01
2019,09,Harmonie,46,2019-09-01
2019,09,Historisch Centrum,358,2019-09-01
2019,09,Hoboken - Centrum,7,2019-09-01
2019,09,Hoogte,12,2019-09-01
2019,09,Kiel,3,2019-09-01
2019,09,Leugenberg,1,2019-09-01
2019,09,Linkeroever,18,2019-09-01
2019,09,Markgrave,16,2019-09-01
2019,09,Merksem - Heide,8,2019-09-01
2019,09,Middelheim,5,2019-09-01
2019,09,Nieuw - Kwartier Oost,11,2019-09-01
2019,09,Nieuw - Kwartier West,2,2019-09-01
2019,09,Nieuw - Zuid,7,2019-09-01
2019,09,Nieuwdreef,1,2019-09-01
2019,09,Oosterveld - Elsdonk,5,2019-09-01
2019,09,Oud - Berchem,41,2019-09-01
2019,09,Oud - Merksem,7,2019-09-01
2019,09,Petroleum - Zuid,1,2019-09-01
2019,09,Polder,1,2019-09-01
2019,09,Sint-Andries,64,2019-09-01
2019,09,Stadspark,108,2019-09-01
2019,09,Stuivenberg,59,2019-09-01
2019,09,Theaterbuurt-Meir,174,2019-09-01
2019,09,Tuinwijk,4,2019-09-01
2019,09,Universiteitsbuurt,175,2019-09-01
2019,09,Valaar,2,2019-09-01
2019,09,Wilrijk Centrum,5,2019-09-01
2019,09,Zuid,45,2019-09-01
2019,09,Zurenborg,17,2019-09-01
2019,10,Amandus - Atheneum,190,2019-10-01
2019,10,Borgerhout Extra Muros,23,2019-10-01
2019,10,Borgerhout Intra Muros Noord,80,2019-10-01
2019,10,Borgerhout Intra Muros Zuid,63,2019-10-01
2019,10,Brederode,25,2019-10-01
2019,10,Centraal Station,111,2019-10-01
2019,10,Dam,9,2019-10-01
2019,10,Deurne Dorp - Gallifort,14,2019-10-01
2019,10,Deurne Noord,4,2019-10-01
2019,10,Deurne Oost,2,2019-10-01
2019,10,Deurne Zuid Oost,14,2019-10-01
2019,10,Deurne Zuid West,22,2019-10-01
2019,10,Eilandje,53,2019-10-01
2019,10,Ekeren Centrum,13,2019-10-01
2019,10,Groenenhoek,15,2019-10-01
2019,10,Haringrode,13,2019-10-01
2019,10,Harmonie,56,2019-10-01
2019,10,Historisch Centrum,407,2019-10-01
2019,10,Hoboken - Centrum,8,2019-10-01
2019,10,Hoboken - Noord,1,2019-10-01
2019,10,Hoogte,14,2019-10-01
2019,10,Kiel,4,2019-10-01
2019,10,Leugenberg,4,2019-10-01
2019,10,Linkeroever,13,2019-10-01
2019,10,Markgrave,19,2019-10-01
2019,10,Merksem - Heide,8,2019-10-01
2019,10,Middelheim,9,2019-10-01
2019,10,Nieuw - Kwartier Oost,5,2019-10-01
2019,10,Nieuw - Kwartier West,1,2019-10-01
2019,10,Nieuw - Zuid,6,2019-10-01
2019,10,Nieuwdreef,3,2019-10-01
2019,10,Oosterveld - Elsdonk,3,2019-10-01
2019,10,Oud - Berchem,34,2019-10-01
2019,10,Oud - Merksem,9,2019-10-01
2019,10,Polder,1,2019-10-01
2019,10,Sint-Andries,86,2019-10-01
2019,10,Stadspark,115,2019-10-01
2019,10,Stuivenberg,47,2019-10-01
2019,10,Theaterbuurt-Meir,212,2019-10-01
2019,10,Tuinwijk,5,2019-10-01
2019,10,Universiteitsbuurt,168,2019-10-01
2019,10,Valaar,3,2019-10-01
2019,10,Wilrijk Centrum,5,2019-10-01
2019,10,Zuid,60,2019-10-01
2019,10,Zurenborg,17,2019-10-01
2019,11,Amandus - Atheneum,176,2019-11-01
2019,11,Borgerhout Extra Muros,20,2019-11-01
2019,11,Borgerhout Intra Muros Noord,91,2019-11-01
2019,11,Borgerhout Intra Muros Zuid,41,2019-11-01
2019,11,Brederode,26,2019-11-01
2019,11,Centraal Station,106,2019-11-01
2019,11,Dam,7,2019-11-01
2019,11,Deurne Dorp - Gallifort,12,2019-11-01
2019,11,Deurne Noord,12,2019-11-01
2019,11,Deurne Oost,2,2019-11-01
2019,11,Deurne Zuid Oost,8,2019-11-01
2019,11,Deurne Zuid West,16,2019-11-01
2019,11,Eilandje,45,2019-11-01
2019,11,Ekeren Centrum,8,2019-11-01
2019,11,Groenenhoek,10,2019-11-01
2019,11,Haringrode,14,2019-11-01
2019,11,Harmonie,39,2019-11-01
2019,11,Historisch Centrum,360,2019-11-01
2019,11,Hoboken - Centrum,7,2019-11-01
2019,11,Hoogte,12,2019-11-01
2019,11,Kiel,4,2019-11-01
2019,11,Leugenberg,2,2019-11-01
2019,11,Linkeroever,9,2019-11-01
2019,11,Markgrave,14,2019-11-01
2019,11,Merksem - Heide,5,2019-11-01
2019,11,Middelheim,8,2019-11-01
2019,11,Nieuw - Kwartier Oost,7,2019-11-01
2019,11,Nieuw - Zuid,7,2019-11-01
2019,11,Nieuwdreef,4,2019-11-01
2019,11,Oosterveld - Elsdonk,3,2019-11-01
2019,11,Oud - Berchem,34,2019-11-01
2019,11,Oud - Merksem,7,2019-11-01
2019,11,Petroleum - Zuid,2,2019-11-01
2019,11,Polder,3,2019-11-01
2019,11,Sint-Andries,80,2019-11-01
2019,11,Stadspark,116,2019-11-01
2019,11,Stuivenberg,47,2019-11-01
2019,11,Theaterbuurt-Meir,193,2019-11-01
2019,11,Tuinwijk,5,2019-11-01
2019,11,Universiteitsbuurt,168,2019-11-01
2019,11,Valaar,4,2019-11-01
2019,11,Wilrijk Centrum,13,2019-11-01
2019,11,Zuid,54,2019-11-01
2019,11,Zurenborg,10,2019-11-01
2019,12,Amandus - Atheneum,223,2019-12-01
2019,12,Borgerhout Extra Muros,21,2019-12-01
2019,12,Borgerhout Intra Muros Noord,71,2019-12-01
2019,12,Borgerhout Intra Muros Zuid,51,2019-12-01
2019,12,Brederode,48,2019-12-01
2019,12,Centraal Station,90,2019-12-01
2019,12,Dam,5,2019-12-01
2019,12,Deurne Dorp - Gallifort,15,2019-12-01
2019,12,Deurne Noord,10,2019-12-01
2019,12,Deurne Oost,1,2019-12-01
2019,12,Deurne Zuid Oost,5,2019-12-01
2019,12,Deurne Zuid West,25,2019-12-01
2019,12,Eilandje,37,2019-12-01
2019,12,Ekeren Centrum,11,2019-12-01
2019,12,Groenenhoek,6,2019-12-01
2019,12,Haringrode,18,2019-12-01
2019,12,Harmonie,43,2019-12-01
2019,12,Historisch Centrum,414,2019-12-01
2019,12,Hoboken - Centrum,3,2019-12-01
2019,12,Hoogte,3,2019-12-01
2019,12,Kiel,5,2019-12-01
2019,12,Linkeroever,11,2019-12-01
2019,12,Markgrave,16,2019-12-01
2019,12,Merksem - Heide,3,2019-12-01
2019,12,Middelheim,11,2019-12-01
2019,12,Nieuw - Kwartier Oost,6,2019-12-01
2019,12,Nieuw - Kwartier West,1,2019-12-01
2019,12,Nieuw - Zuid,2,2019-12-01
2019,12,Nieuwdreef,4,2019-12-01
2019,12,Oosterveld - Elsdonk,8,2019-12-01
2019,12,Oud - Berchem,35,2019-12-01
2019,12,Oud - Merksem,14,2019-12-01
2019,12,Petroleum - Zuid,1,2019-12-01
2019,12,Polder,2,2019-12-01
2019,12,Sint-Andries,86,2019-12-01
2019,12,Stadspark,88,2019-12-01
2019,12,Stuivenberg,39,2019-12-01
2019,12,Theaterbuurt-Meir,231,2019-12-01
2019,12,Tuinwijk,3,2019-12-01
2019,12,Universiteitsbuurt,150,2019-12-01
2019,12,Valaar,1,2019-12-01
2019,12,Wilrijk Centrum,5,2019-12-01
2019,12,Zuid,55,2019-12-01
2019,12,Zurenborg,13,2019-12-01
2020,01,Amandus - Atheneum,156,2020-01-01
2020,01,Borgerhout Extra Muros,29,2020-01-01
2020,01,Borgerhout Intra Muros Noord,49,2020-01-01
2020,01,Borgerhout Intra Muros Zuid,33,2020-01-01
2020,01,Brederode,39,2020-01-01
