year,month,neighbourhood,num_reviews,date
2020,01,Centraal Station,63,2020-01-01
2020,01,Dam,4,2020-01-01
2020,01,Deurne Dorp - Gallifort,4,2020-01-01
2020,01,Deurne Noord,10,2020-01-01
2020,01,Deurne Oost,3,2020-01-01
2020,01,Deurne Zuid Oost,4,2020-01-01
2020,01,Deurne Zuid West,16,2020-01-01
2020,01,Eilandje,40,2020-01-01
2020,01,Ekeren Centrum,6,2020-01-01
2020,01,Groenenhoek,9,2020-01-01
2020,01,Haringrode,24,2020-01-01
2020,01,Harmonie,40,2020-01-01
2020,01,Historisch Centrum,364,2020-01-01
2020,01,Hoboken - Centrum,7,2020-01-01
2020,01,Hoboken - Noord,1,2020-01-01
2020,01,Hoogte,10,2020-01-01
2020,01,Kiel,5,2020-01-01
2020,01,Leugenberg,1,2020-01-01
2020,01,Linkeroever,7,2020-01-01
2020,01,Markgrave,8,2020-01-01
2020,01,Merksem - Heide,5,2020-01-01
2020,01,Middelheim,7,2020-01-01
2020,01,Nieuw - Kwartier Oost,6,2020-01-01
2020,01,Nieuw - Zuid,6,2020-01-01
2020,01,Nieuwdreef,4,2020-01-01
2020,01,Oosterveld - Elsdonk,11,2020-01-01
2020,01,Oud - Berchem,25,2020-01-01
2020,01,Oud - Merksem,5,2020-01-01
2020,01,Petroleum - Zuid,2,2020-01-01
2020,01,Polder,4,2020-01-01
2020,01,Sint-Andries,69,2020-01-01
2020,01,Stadspark,76,2020-01-01
2020,01,Stuivenberg,30,2020-01-01
2020,01,Theaterbuurt-Meir,203,2020-01-01
2020,01,Tuinwijk,3,2020-01-01
2020,01,Universiteitsbuurt,134,2020-01-01
2020,01,Valaar,1,2020-01-01
2020,01,Wilrijk Centrum,4,2020-01-01
2020,01,Zuid,42,2020-01-01
2020,01,Zurenborg,15,2020-01-01
2020,02,Amandus - Atheneum,175,2020-02-01
2020,02,Borgerhout Extra Muros,34,2020-02-01
2020,02,Borgerhout Intra Muros Noord,65,2020-02-01
2020,02,Borgerhout Intra Muros Zuid,21,2020-02-01
2020,02,Brederode,39,2020-02-01
2020,02,Centraal Station,66,2020-02-01
2020,02,Dam,1,2020-02-01
2020,02,Deurne Dorp - Gallifort,16,2020-02-01
2020,02,Deurne Noord,17,2020-02-01
2020,02,Deurne Zuid Oost,10,2020-02-01
2020,02,Deurne Zuid West,20,2020-02-01
2020,02,Eilandje,40,2020-02-01
2020,02,Ekeren Centrum,4,2020-02-01
2020,02,Groenenhoek,7,2020-02-01
2020,02,Haringrode,18,2020-02-01
2020,02,Harmonie,40,2020-02-01
2020,02,Historisch Centrum,409,2020-02-01
2020,02,Hoboken - Centrum,6,2020-02-01
2020,02,Hoboken - Noord,1,2020-02-01
2020,02,Hoogte,6,2020-02-01
2020,02,Kiel,7,2020-02-01
2020,02,Linkeroever,4,2020-02-01
2020,02,Markgrave,13,2020-02-01
2020,02,Merksem - Heide,5,2020-02-01
2020,02,Middelheim,9,2020-02-01
2020,02,Nieuw - Kwartier Oost,9,2020-02-01
2020,02,Nieuw - Zuid,5,2020-02-01
2020,02,Nieuwdreef,5,2020-02-01
2020,02,Oosterveld - Elsdonk,8,2020-02-01
2020,02,Oud - Berchem,31,2020-02-01
2020,02,Oud - Merksem,5,2020-02-01
2020,02,Petroleum - Zuid,1,2020-02-01
2020,02,Polder,6,2020-02-01
2020,02,Sint-Andries,86,2020-02-01
2020,02,Stadspark,64,2020-02-01
2020,02,Stuivenberg,38,2020-02-01
2020,02,Theaterbuurt-Meir,220,2020-02-01
2020,02,Tuinwijk,1,2020-02-01
2020,02,Universiteitsbuurt,177,2020-02-01
2020,02,Valaar,3,2020-02-01
2020,02,Wilrijk Centrum,3,2020-02-01
2020,02,Zuid,35,2020-02-01
2020,02,Zurenborg,8,2020-02-01
2020,03,Amandus - Atheneum,100,2020-03-01
2020,03,Borgerhout Extra Muros,18,2020-03-01
2020,03,Borgerhout Intra Muros Noord,51,2020-03-01
2020,03,Borgerhout Intra Muros Zuid,21,2020-03-01
2020,03,Brederode,23,2020-03-01
2020,03,Centraal Station,43,2020-03-01
2020,03,Dam,2,2020-03-01
2020,03,Deurne Dorp - Gallifort,5,2020-03-01
2020,03,Deurne Noord,9,2020-03-01
2020,03,Deurne Zuid Oost,5,2020-03-01
2020,03,Deurne Zuid West,14,2020-03-01
2020,03,Eilandje,29,2020-03-01
2020,03,Ekeren Centrum,4,2020-03-01
2020,03,Groenenhoek,6,2020-03-01
2020,03,Haringrode,12,2020-03-01
2020,03,Harmonie,28,2020-03-01
2020,03,Historisch Centrum,217,2020-03-01
2020,03,Hoboken - Centrum,4,2020-03-01
2020,03,Hoogte,8,2020-03-01
2020,03,Kiel,5,2020-03-01
2020,03,Linkeroever,6,2020-03-01
2020,03,Markgrave,12,2020-03-01
2020,03,Merksem - Heide,1,2020-03-01
2020,03,Middelheim,3,2020-03-01
2020,03,Nieuw - Kwartier Oost,9,2020-03-01
2020,03,Nieuw - Kwartier West,2,2020-03-01
2020,03,Nieuw - Zuid,3,2020-03-01
2020,03,Nieuwdreef,1,2020-03-01
2020,03,Oosterveld - Elsdonk,4,2020-03-01
2020,03,Oud - Berchem,15,2020-03-01
2020,03,Oud - Merksem,9,2020-03-01
2020,03,Petroleum - Zuid,1,2020-03-01
2020,03,Sint-Andries,42,2020-03-01
2020,03,Stadspark,60,2020-03-01
2020,03,Stuivenberg,30,2020-03-01
2020,03,Theaterbuurt-Meir,135,2020-03-01
2020,03,Universiteitsbuurt,74,2020-03-01
2020,03,Valaar,7,2020-03-01
2020,03,Wilrijk Centrum,5,2020-03-01
2020,03,Zuid,36,2020-03-01
2020,03,Zurenborg,6,2020-03-01
2020,04,Amandus - Atheneum,6,2020-04-01
2020,04,Borgerhout Intra Muros Zuid,2,2020-04-01
2020,04,Brederode,1,2020-04-01
2020,04,Centraal Station,4,2020-04-01
2020,04,Dam,1,2020-04-01
2020,04,Deurne Zuid West,2,2020-04-01
2020,04,Eilandje,2,2020-04-01
2020,04,Ekeren Centrum,2,2020-04-01
2020,04,Haringrode,1,2020-04-01
2020,04,Harmonie,1,2020-04-01
2020,04,Historisch Centrum,11,2020-04-01
2020,04,Kiel,1,2020-04-01
2020,04,Nieuw - Kwartier Oost,1,2020-04-01
2020,04,Nieuw - Zuid,1,2020-04-01
2020,04,Oud - Berchem,2,2020-04-01
2020,04,Stadspark,3,2020-04-01
2020,04,Theaterbuurt-Meir,7,2020-04-01
2020,04,Universiteitsbuurt,3,2020-04-01
2020,05,Amandus - Atheneum,10,2020-05-01
2020,05,Borgerhout Extra Muros,2,2020-05-01
2020,05,Borgerhout Intra Muros Noord,3,2020-05-01
2020,05,Borgerhout Intra Muros Zuid,1,2020-05-01
2020,05,Brederode,2,2020-05-01
2020,05,Centraal Station,2,2020-05-01
2020,05,Dam,1,2020-05-01
2020,05,Deurne Zuid West,4,2020-05-01
2020,05,Eilandje,4,2020-05-01
2020,05,Ekeren Centrum,3,2020-05-01
2020,05,Haringrode,1,2020-05-01
2020,05,Historisch Centrum,16,2020-05-01
2020,05,Kiel,2,2020-05-01
2020,05,Middelheim,1,2020-05-01
2020,05,Nieuw - Kwartier Oost,2,2020-05-01
2020,05,Nieuw - Kwartier West,2,2020-05-01
2020,05,Oud - Merksem,1,2020-05-01
2020,05,Sint-Andries,2,2020-05-01
2020,05,Stadspark,7,2020-05-01
2020,05,Theaterbuurt-Meir,13,2020-05-01
2020,05,Universiteitsbuurt,7,2020-05-01
2020,05,Valaar,1,2020-05-01
2020,05,Zuid,2,2020-05-01
2020,05,Zurenborg,1,2020-05-01
2020,06,Amandus - Atheneum,47,2020-06-01
2020,06,Borgerhout Extra Muros,6,2020-06-01
2020,06,Borgerhout Intra Muros Noord,6,2020-06-01
2020,06,Brederode,6,2020-06-01
2020,06,Centraal Station,21,2020-06-01
2020,06,Dam,5,2020-06-01
2020,06,Deurne Dorp - Gallifort,3,2020-06-01
2020,06,Deurne Noord,4,2020-06-01
2020,06,Deurne Zuid Oost,3,2020-06-01
2020,06,Deurne Zuid West,5,2020-06-01
2020,06,Eilandje,11,2020-06-01
2020,06,Ekeren Centrum,2,2020-06-01
2020,06,Haringrode,4,2020-06-01
2020,06,Harmonie,7,2020-06-01
2020,06,Historisch Centrum,104,2020-06-01
2020,06,Hoboken - Centrum,2,2020-06-01
2020,06,Hoogte,1,2020-06-01
2020,06,Kiel,3,2020-06-01
2020,06,Linkeroever,2,2020-06-01
2020,06,Markgrave,5,2020-06-01
2020,06,Nieuw - Kwartier Oost,1,2020-06-01
2020,06,Nieuw - Kwartier West,1,2020-06-01
2020,06,Oud - Berchem,8,2020-06-01
2020,06,Oud - Merksem,1,2020-06-01
2020,06,Petroleum - Zuid,1,2020-06-01
2020,06,Polder,2,2020-06-01
2020,06,Sint-Andries,5,2020-06-01
2020,06,Stadspark,20,2020-06-01
2020,06,Stuivenberg,6,2020-06-01
2020,06,Theaterbuurt-Meir,84,2020-06-01
2020,06,Tuinwijk,2,2020-06-01
2020,06,Universiteitsbuurt,48,2020-06-01
2020,06,Valaar,2,2020-06-01
2020,06,Zuid,8,2020-06-01
2020,06,Zurenborg,3,2020-06-01
2020,07,Amandus - Atheneum,130,2020-07-01
2020,07,Borgerhout Extra Muros,16,2020-07-01
2020,07,Borgerhout Intra Muros Noord,43,2020-07-01
2020,07,Borgerhout Intra Muros Zuid,17,2020-07-01
2020,07,Brederode,25,2020-07-01
2020,07,Centraal Station,85,2020-07-01
2020,07,Dam,1,2020-07-01
2020,07,Deurne Dorp - Gallifort,6,2020-07-01
2020,07,Deurne Noord,13,2020-07-01
2020,07,Deurne Oost,2,2020-07-01
2020,07,Deurne Zuid Oost,6,2020-07-01
2020,07,Deurne Zuid West,16,2020-07-01
2020,07,Eilandje,26,2020-07-01
2020,07,Ekeren Centrum,5,2020-07-01
2020,07,Groenenhoek,8,2020-07-01
2020,07,Haringrode,22,2020-07-01
2020,07,Harmonie,26,2020-07-01
2020,07,Historisch Centrum,409,2020-07-01
2020,07,Hoboken - Centrum,2,2020-07-01
2020,07,Hoogte,2,2020-07-01
2020,07,Kiel,7,2020-07-01
2020,07,Linkeroever,17,2020-07-01
2020,07,Markgrave,13,2020-07-01
2020,07,Middelheim,5,2020-07-01
2020,07,Nieuw - Kwartier Oost,14,2020-07-01
2020,07,Nieuw - Zuid,4,2020-07-01
2020,07,Nieuwdreef,3,2020-07-01
2020,07,Oosterveld - Elsdonk,4,2020-07-01
2020,07,Oud - Berchem,24,2020-07-01
2020,07,Oud - Merksem,3,2020-07-01
2020,07,Polder,1,2020-07-01
2020,07,Sint-Andries,51,2020-07-01
2020,07,Stadspark,66,2020-07-01
2020,07,Stuivenberg,20,2020-07-01
2020,07,Tentoonstellingswijk,1,2020-07-01
2020,07,Theaterbuurt-Meir,281,2020-07-01
2020,07,Tuinwijk,3,2020-07-01
2020,07,Universiteitsbuurt,134,2020-07-01
2020,07,Valaar,14,2020-07-01
2020,07,Wilrijk Centrum,4,2020-07-01
2020,07,Zuid,42,2020-07-01
2020,07,Zurenborg,18,2020-07-01
2020,08,Amandus - Atheneum,51,2020-08-01
2020,08,Borgerhout Extra Muros,3,2020-08-01
2020,08,Borgerhout Intra Muros Noord,13,2020-08-01
2020,08,Brederode,8,2020-08-01
2020,08,Centraal Station,34,2020-08-01
2020,08,Deurne Dorp - Gallifort,7,2020-08-01
2020,08,Deurne Noord,2,2020-08-01
2020,08,Deurne Zuid Oost,2,2020-08-01
2020,08,Deurne Zuid West,7,2020-08-01
2020,08,Eilandje,7,2020-08-01
2020,08,Ekeren Centrum,3,2020-08-01
2020,08,Groenenhoek,4,2020-08-01
2020,08,Haringrode,11,2020-08-01
2020,08,Harmonie,12,2020-08-01
2020,08,Historisch Centrum,134,2020-08-01
2020,08,Hoogte,3,2020-08-01
2020,08,Kiel,3,2020-08-01
2020,08,Linkeroever,4,2020-08-01
2020,08,Markgrave,5,2020-08-01
2020,08,Middelheim,3,2020-08-01
2020,08,Nieuw - Kwartier Oost,2,2020-08-01
2020,08,Nieuw - Kwartier West,1,2020-08-01
2020,08,Nieuw - Zuid,2,2020-08-01
2020,08,Nieuwdreef,1,2020-08-01
2020,08,Oud - Berchem,10,2020-08-01
2020,08,Oud - Merksem,2,2020-08-01
2020,08,Polder,1,2020-08-01
2020,08,Sint-Andries,19,2020-08-01
2020,08,Stadspark,27,2020-08-01
2020,08,Stuivenberg,4,2020-08-01
2020,08,Theaterbuurt-Meir,95,2020-08-01
2020,08,Tuinwijk,2,2020-08-01
2020,08,Universiteitsbuurt,60,2020-08-01
2020,08,Valaar,4,2020-08-01
2020,08,Zuid,16,2020-08-01
2020,08,Zurenborg,5,2020-08-01
2020,09,Amandus - Atheneum,46,2020-09-01
2020,09,Borgerhout Extra Muros,1,2020-09-01
2020,09,Borgerhout Intra Muros Noord,17,2020-09-01
2020,09,Borgerhout Intra Muros Zuid,9,2020-09-01
2020,09,Brederode,16,2020-09-01
2020,09,Centraal Station,30,2020-09-01
2020,09,Deurne Dorp - Gallifort,4,2020-09-01
2020,09,Deurne Noord,1,2020-09-01
2020,09,Deurne Zuid Oost,2,2020-09-01
2020,09,Deurne Zuid West,12,2020-09-01
2020,09,Eilandje,18,2020-09-01
2020,09,Groenenhoek,5,2020-09-01
2020,09,Haringrode,7,2020-09-01
2020,09,Harmonie,4,2020-09-01
2020,09,Historisch Centrum,153,2020-09-01
2020,09,Hoboken - Centrum,1,2020-09-01
2020,09,Hoogte,1,2020-09-01
2020,09,Kiel,5,2020-09-01
2020,09,Linkeroever,6,2020-09-01
2020,09,Markgrave,10,2020-09-01
2020,09,Middelheim,5,2020-09-01
2020,09,Nieuw - Kwartier West,1,2020-09-01
2020,09,Oud - Berchem,13,2020-09-01
2020,09,Oud - Merksem,2,2020-09-01
2020,09,Sint-Andries,20,2020-09-01
2020,09,Stadspark,29,2020-09-01
2020,09,Stuivenberg,9,2020-09-01
2020,09,Theaterbuurt-Meir,108,2020-09-01
2020,09,Tuinwijk,2,2020-09-01
2020,09,Universiteitsbuurt,64,2020-09-01
2020,09,Valaar,4,2020-09-01
2020,09,Wilrijk Centrum,2,2020-09-01
2020,09,Zuid,14,2020-09-01
2020,09,Zurenborg,6,2020-09-01
2020,10,Amandus - Atheneum,58,2020-10-01
2020,10,Borgerhout Extra Muros,7,2020-10-01
2020,10,Borgerhout Intra Muros Noord,22,2020-10-01
2020,10,Borgerhout Intra Muros Zuid,5,2020-10-01
2020,10,Brederode,12,2020-10-01
2020,10,Centraal Station,30,2020-10-01
2020,10,Dam,1,2020-10-01
2020,10,Deurne Dorp - Gallifort,5,2020-10-01
2020,10,Deurne Noord,6,2020-10-01
2020,10,Deurne Oost,2,2020-10-01
2020,10,Deurne Zuid Oost,3,2020-10-01
2020,10,Deurne Zuid West,3,2020-10-01
2020,10,Eilandje,12,2020-10-01
2020,10,Ekeren Centrum,3,2020-10-01
2020,10,Groenenhoek,7,2020-10-01
2020,10,Haringrode,8,2020-10-01
2020,10,Harmonie,6,2020-10-01
2020,10,Historisch Centrum,127,2020-10-01
2020,10,Hoboken - Centrum,1,2020-10-01
2020,10,Hoogte,2,2020-10-01
2020,10,Kiel,4,2020-10-01
2020,10,Lillo,1,2020-10-01
2020,10,Linkeroever,4,2020-10-01
2020,10,Markgrave,10,2020-10-01
2020,10,Middelheim,2,2020-10-01
2020,10,Nieuw - Kwartier Oost,4,2020-10-01
2020,10,Nieuw - Kwartier West,2,2020-10-01
2020,10,Nieuw - Zuid,1,2020-10-01
2020,10,Oud - Berchem,8,2020-10-01
2020,10,Oud - Merksem,2,2020-10-01
2020,10,Sint-Andries,15,2020-10-01
2020,10,Stadspark,25,2020-10-01
2020,10,Stuivenberg,3,2020-10-01
2020,10,Theaterbuurt-Meir,105,2020-10-01
2020,10,Universiteitsbuurt,31,2020-10-01
2020,10,Valaar,2,2020-10-01
2020,10,Wilrijk Centrum,8,2020-10-01
2020,10,Zuid,12,2020-10-01
2020,10,Zurenborg,6,2020-10-01
2020,11,Amandus - Atheneum,42,2020-11-01
2020,11,Borgerhout Extra Muros,1,2020-11-01
2020,11,Borgerhout Intra Muros Noord,9,2020-11-01
2020,11,Borgerhout Intra Muros Zuid,3,2020-11-01
2020,11,Brederode,6,2020-11-01
2020,11,Centraal Station,28,2020-11-01
2020,11,Deurne Dorp - Gallifort,1,2020-11-01
2020,11,Deurne Noord,6,2020-11-01
2020,11,Deurne Zuid Oost,2,2020-11-01
2020,11,Deurne Zuid West,3,2020-11-01
2020,11,Donk,2,2020-11-01
2020,11,Eilandje,14,2020-11-01
2020,11,Ekeren Centrum,1,2020-11-01
2020,11,Groenenhoek,4,2020-11-01
2020,11,Haringrode,4,2020-11-01
2020,11,Harmonie,5,2020-11-01
2020,11,Historisch Centrum,86,2020-11-01
2020,11,Hoogte,2,2020-11-01
2020,11,Kiel,2,2020-11-01
2020,11,Lillo,1,2020-11-01
2020,11,Linkeroever,1,2020-11-01
2020,11,Markgrave,3,2020-11-01
2020,11,Middelheim,1,2020-11-01
2020,11,Nieuw - Kwartier Oost,3,2020-11-01
2020,11,Nieuw - Kwartier West,1,2020-11-01
2020,11,Oud - Berchem,7,2020-11-01
2020,11,Oud - Merksem,2,2020-11-01
2020,11,Sint-Andries,10,2020-11-01
2020,11,Stadspark,19,2020-11-01
2020,11,Stuivenberg,2,2020-11-01
2020,11,Theaterbuurt-Meir,57,2020-11-01
2020,11,Universiteitsbuurt,34,2020-11-01
2020,11,Valaar,7,2020-11-01
2020,11,Wilrijk Centrum,4,2020-11-01
2020,11,Zuid,11,2020-11-01
2020,11,Zurenborg,2,2020-11-01
2020,12,Amandus - Atheneum,32,2020-12-01
2020,12,Borgerhout Extra Muros,5,2020-12-01
2020,12,Borgerhout Intra Muros Noord,9,2020-12-01
2020,12,Borgerhout Intra Muros Zuid,12,2020-12-01
2020,12,Brederode,10,2020-12-01
2020,12,Centraal Station,36,2020-12-01
2020,12,Dam,1,2020-12-01
2020,12,Deurne Dorp - Gallifort,4,2020-12-01
2020,12,Deurne Noord,3,2020-12-01
2020,12,Deurne Zuid Oost,1,2020-12-01
2020,12,Deurne Zuid West,7,2020-12-01
2020,12,Donk,1,2020-12-01
2020,12,Eilandje,10,2020-12-01
2020,12,Ekeren Centrum,1,2020-12-01
2020,12,Groenenhoek,5,2020-12-01
2020,12,Haringrode,3,2020-12-01
2020,12,Harmonie,11,2020-12-01
2020,12,Historisch Centrum,151,2020-12-01
2020,12,Hoogte,1,2020-12-01
2020,12,Kiel,1,2020-12-01
2020,12,Lillo,1,2020-12-01
2020,12,Markgrave,7,2020-12-01
2020,12,Middelheim,2,2020-12-01
2020,12,Nieuw - Kwartier West,1,2020-12-01
2020,12,Nieuwdreef,1,2020-12-01
2020,12,Oud - Berchem,12,2020-12-01
2020,12,Oud - Merksem,2,2020-12-01
2020,12,Sint-Andries,26,2020-12-01
2020,12,Stadspark,24,2020-12-01
2020,12,Stuivenberg,1,2020-12-01
2020,12,Theaterbuurt-Meir,68,2020-12-01
2020,12,Universiteitsbuurt,43,2020-12-01
2020,12,Valaar,8,2020-12-01
2020,12,Wilrijk Centrum,1,2020-12-01
2020,12,Zuid,11,2020-12-01
2020,12,Zurenborg,4,2020-12-01
2021,01,Amandus - Atheneum,59,2021-01-01
2021,01,Borgerhout Extra Muros,9,2021-01-01
2021,01,Borgerhout Intra Muros Noord,11,2021-01-01
2021,01,Borgerhout Intra Muros Zuid,13,2021-01-01
2021,01,Brederode,14,2021-01-01
2021,01,Centraal Station,49,2021-01-01
2021,01,Dam,1,2021-01-01
2021,01,Deurne Dorp - Gallifort,5,2021-01-01
2021,01,Deurne Noord,3,2021-01-01
2021,01,Deurne Oost,1,2021-01-01
2021,01,Deurne Zuid Oost,1,2021-01-01
2021,01,Deurne Zuid West,4,2021-01-01
2021,01,Eilandje,16,2021-01-01
2021,01,Ekeren Centrum,1,2021-01-01
2021,01,Groenenhoek,3,2021-01-01
2021,01,Haringrode,2,2021-01-01
2021,01,Harmonie,14,2021-01-01
2021,01,Historisch Centrum,186,2021-01-01
2021,01,Hoogte,1,2021-01-01
2021,01,Kiel,2,2021-01-01
2021,01,Leugenberg,1,2021-01-01
2021,01,Lillo,1,2021-01-01
2021,01,Linkeroever,1,2021-01-01
2021,01,Markgrave,6,2021-01-01
2021,01,Middelheim,2,2021-01-01
2021,01,Nieuw - Kwartier Oost,2,2021-01-01
2021,01,Oud - Berchem,18,2021-01-01
2021,01,Oud - Merksem,1,2021-01-01
2021,01,Sint-Andries,34,2021-01-01
2021,01,Stadspark,35,2021-01-01
2021,01,Stuivenberg,5,2021-01-01
2021,01,Theaterbuurt-Meir,95,2021-01-01
2021,01,Universiteitsbuurt,57,2021-01-01
2021,01,Valaar,8,2021-01-01
2021,01,Wilrijk Centrum,4,2021-01-01
2021,01,Zuid,15,2021-01-01
2021,01,Zurenborg,6,2021-01-01
2021,02,Amandus - Atheneum,36,2021-02-01
2021,02,Borgerhout Extra Muros,6,2021-02-01
2021,02,Borgerhout Intra Muros Noord,11,2021-02-01
2021,02,Borgerhout Intra Muros Zuid,12,2021-02-01
2021,02,Brederode,14,2021-02-01
2021,02,Centraal Station,42,2021-02-01
2021,02,Deurne Dorp - Gallifort,3,2021-02-01
2021,02,Deurne Noord,3,2021-02-01
2021,02,Deurne Zuid Oost,1,2021-02-01
2021,02,Deurne Zuid West,5,2021-02-01
2021,02,Eilandje,20,2021-02-01
2021,02,Groenenhoek,3,2021-02-01
2021,02,Haringrode,8,2021-02-01
2021,02,Harmonie,12,2021-02-01
2021,02,Historisch Centrum,136,2021-02-01
2021,02,Kiel,7,2021-02-01
2021,02,Lillo,1,2021-02-01
2021,02,Linkeroever,2,2021-02-01
2021,02,Markgrave,7,2021-02-01
2021,02,Middelheim,6,2021-02-01
2021,02,Nieuw - Kwartier Oost,2,2021-02-01
2021,02,Nieuw - Kwartier West,1,2021-02-01
2021,02,Oud - Berchem,10,2021-02-01
2021,02,Oud - Merksem,2,2021-02-01
2021,02,Polder,1,2021-02-01
2021,02,Sint-Andries,30,2021-02-01
2021,02,Stadspark,28,2021-02-01
2021,02,Stuivenberg,5,2021-02-01
2021,02,Theaterbuurt-Meir,81,2021-02-01
2021,02,Tuinwijk,2,2021-02-01
2021,02,Universiteitsbuurt,37,2021-02-01
2021,02,Valaar,6,2021-02-01
2021,02,Wilrijk Centrum,5,2021-02-01
2021,02,Zuid,17,2021-02-01
2021,02,Zurenborg,7,2021-02-01
